,N1,N2,N3,N4,N5,E1,E2,Winner,Winning Serie,Gain
6330,23.0,2.0,44.0,5.0,49.0,8.0,10.0,0.0,0.0,0.0
6331,29.0,28.0,37.0,47.0,17.0,7.0,5.0,0.0,0.0,0.0
6332,5.0,25.0,31.0,19.0,26.0,3.0,2.0,0.0,0.0,0.0
6333,42.0,1.0,15.0,30.0,38.0,5.0,10.0,0.0,0.0,0.0
6334,27.0,47.0,18.0,25.0,16.0,11.0,2.0,0.0,0.0,0.0
6335,43.0,20.0,15.0,50.0,38.0,6.0,8.0,0.0,0.0,0.0
6336,7.0,31.0,21.0,36.0,6.0,12.0,1.0,0.0,0.0,0.0
6337,36.0,45.0,39.0,21.0,18.0,7.0,3.0,0.0,0.0,0.0
6338,46.0,40.0,1.0,24.0,41.0,9.0,1.0,0.0,0.0,0.0
6339,34.0,37.0,15.0,35.0,4.0,9.0,3.0,0.0,0.0,0.0
6340,4.0,11.0,25.0,12.0,33.0,7.0,8.0,0.0,0.0,0.0
6341,20.0,19.0,22.0,25.0,3.0,1.0,2.0,0.0,0.0,0.0
6342,31.0,27.0,43.0,2.0,6.0,11.0,5.0,0.0,0.0,0.0
6343,14.0,15.0,19.0,28.0,21.0,1.0,6.0,0.0,0.0,0.0
6344,48.0,16.0,7.0,34.0,47.0,4.0,3.0,0.0,0.0,0.0
6345,6.0,7.0,24.0,40.0,48.0,2.0,11.0,0.0,0.0,0.0
6346,35.0,50.0,45.0,21.0,4.0,1.0,3.0,0.0,0.0,0.0
6347,47.0,25.0,37.0,40.0,38.0,1.0,6.0,0.0,0.0,0.0
6348,36.0,43.0,16.0,26.0,8.0,7.0,4.0,0.0,0.0,0.0
6349,2.0,29.0,49.0,20.0,34.0,2.0,8.0,0.0,0.0,0.0
6350,45.0,13.0,5.0,39.0,34.0,12.0,3.0,0.0,0.0,0.0
6351,40.0,30.0,21.0,37.0,31.0,2.0,11.0,0.0,0.0,0.0
6352,1.0,11.0,9.0,3.0,49.0,4.0,3.0,0.0,0.0,0.0
6353,49.0,50.0,35.0,26.0,34.0,7.0,6.0,0.0,0.0,0.0
6354,42.0,20.0,12.0,19.0,22.0,2.0,1.0,0.0,0.0,0.0
6355,13.0,46.0,1.0,48.0,11.0,12.0,1.0,0.0,0.0,0.0
6356,16.0,18.0,32.0,36.0,29.0,10.0,6.0,0.0,0.0,0.0
6357,24.0,19.0,49.0,31.0,38.0,8.0,2.0,0.0,0.0,0.0
6358,45.0,39.0,21.0,18.0,13.0,5.0,4.0,0.0,0.0,0.0
6359,13.0,19.0,21.0,33.0,26.0,9.0,2.0,0.0,0.0,0.0
6360,24.0,17.0,42.0,47.0,44.0,8.0,9.0,0.0,0.0,0.0
6361,43.0,10.0,32.0,26.0,28.0,7.0,10.0,0.0,0.0,0.0
6362,38.0,23.0,5.0,39.0,47.0,11.0,5.0,0.0,0.0,0.0
6363,17.0,48.0,13.0,23.0,25.0,10.0,7.0,0.0,0.0,0.0
6364,35.0,38.0,20.0,28.0,24.0,2.0,6.0,0.0,0.0,0.0
6365,10.0,45.0,11.0,36.0,37.0,4.0,1.0,0.0,0.0,0.0
6366,25.0,1.0,37.0,48.0,45.0,3.0,11.0,0.0,0.0,0.0
6367,7.0,17.0,2.0,16.0,9.0,5.0,11.0,0.0,0.0,0.0
6368,11.0,37.0,20.0,12.0,5.0,6.0,5.0,0.0,0.0,0.0
6369,28.0,35.0,22.0,1.0,37.0,5.0,12.0,0.0,0.0,0.0
6370,41.0,3.0,8.0,14.0,33.0,8.0,4.0,0.0,0.0,0.0
6371,7.0,37.0,36.0,49.0,39.0,3.0,12.0,0.0,0.0,0.0
6372,26.0,25.0,28.0,24.0,6.0,6.0,7.0,0.0,0.0,0.0
6373,19.0,3.0,29.0,42.0,25.0,5.0,8.0,0.0,0.0,0.0
6374,48.0,23.0,31.0,47.0,27.0,7.0,5.0,0.0,0.0,0.0
6375,37.0,34.0,42.0,19.0,17.0,6.0,11.0,0.0,0.0,0.0
6376,19.0,36.0,30.0,43.0,37.0,1.0,8.0,0.0,0.0,0.0
6377,16.0,49.0,13.0,25.0,24.0,6.0,9.0,0.0,0.0,0.0
6378,10.0,24.0,48.0,45.0,1.0,3.0,9.0,0.0,0.0,0.0
6379,29.0,33.0,46.0,34.0,26.0,10.0,7.0,0.0,0.0,0.0
6380,18.0,50.0,11.0,23.0,16.0,10.0,7.0,0.0,0.0,0.0
6381,19.0,27.0,42.0,17.0,30.0,3.0,2.0,0.0,0.0,0.0
6382,47.0,19.0,23.0,14.0,2.0,1.0,9.0,0.0,0.0,0.0
6383,33.0,6.0,13.0,36.0,17.0,1.0,7.0,0.0,0.0,0.0
6384,27.0,19.0,43.0,14.0,12.0,2.0,6.0,0.0,0.0,0.0
6385,46.0,29.0,40.0,19.0,33.0,7.0,8.0,0.0,0.0,0.0
6386,7.0,17.0,43.0,12.0,22.0,5.0,3.0,0.0,0.0,0.0
6387,12.0,9.0,5.0,48.0,28.0,3.0,10.0,0.0,0.0,0.0
6388,15.0,23.0,12.0,1.0,31.0,6.0,2.0,0.0,0.0,0.0
6389,48.0,30.0,29.0,17.0,36.0,10.0,7.0,0.0,0.0,0.0
6390,50.0,36.0,13.0,33.0,19.0,1.0,12.0,0.0,0.0,0.0
6391,43.0,15.0,12.0,10.0,9.0,4.0,3.0,0.0,0.0,0.0
6392,41.0,3.0,43.0,49.0,22.0,3.0,8.0,0.0,0.0,0.0
6393,42.0,37.0,27.0,20.0,45.0,4.0,1.0,0.0,0.0,0.0
6394,34.0,36.0,2.0,10.0,28.0,4.0,3.0,0.0,0.0,0.0
6395,30.0,35.0,2.0,44.0,25.0,9.0,8.0,0.0,0.0,0.0
6396,40.0,3.0,8.0,50.0,33.0,6.0,2.0,0.0,0.0,0.0
6397,47.0,6.0,12.0,49.0,15.0,8.0,4.0,0.0,0.0,0.0
6398,30.0,5.0,41.0,22.0,50.0,1.0,2.0,0.0,0.0,0.0
6399,29.0,18.0,48.0,25.0,26.0,9.0,12.0,0.0,0.0,0.0
6400,16.0,41.0,42.0,6.0,32.0,10.0,3.0,0.0,0.0,0.0
6401,24.0,7.0,10.0,21.0,44.0,5.0,9.0,0.0,0.0,0.0
6402,3.0,28.0,20.0,45.0,10.0,5.0,8.0,0.0,0.0,0.0
6403,2.0,47.0,21.0,33.0,27.0,2.0,8.0,0.0,0.0,0.0
6404,27.0,6.0,21.0,33.0,18.0,8.0,9.0,0.0,0.0,0.0
6405,29.0,28.0,35.0,21.0,37.0,4.0,12.0,0.0,0.0,0.0
6406,35.0,43.0,12.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0
6407,8.0,11.0,36.0,6.0,5.0,10.0,3.0,0.0,0.0,0.0
6408,47.0,50.0,8.0,6.0,22.0,9.0,11.0,0.0,0.0,0.0
6409,3.0,48.0,23.0,5.0,42.0,1.0,4.0,0.0,0.0,0.0
6410,28.0,14.0,13.0,25.0,15.0,11.0,1.0,0.0,0.0,0.0
6411,2.0,25.0,29.0,41.0,31.0,5.0,12.0,0.0,0.0,0.0
6412,31.0,23.0,44.0,10.0,11.0,5.0,8.0,0.0,0.0,0.0
6413,7.0,23.0,17.0,3.0,46.0,9.0,11.0,0.0,0.0,0.0
6414,5.0,36.0,13.0,26.0,14.0,11.0,7.0,0.0,0.0,0.0
6415,2.0,6.0,30.0,45.0,21.0,7.0,10.0,0.0,0.0,0.0
6416,42.0,35.0,14.0,46.0,47.0,4.0,3.0,0.0,0.0,0.0
6417,4.0,45.0,6.0,37.0,43.0,1.0,10.0,0.0,0.0,0.0
6418,40.0,4.0,38.0,15.0,6.0,12.0,10.0,0.0,0.0,0.0
6419,46.0,4.0,9.0,38.0,27.0,8.0,11.0,0.0,0.0,0.0
6420,23.0,5.0,47.0,42.0,48.0,4.0,3.0,0.0,0.0,0.0
6421,38.0,10.0,5.0,34.0,41.0,6.0,1.0,0.0,0.0,0.0
6422,23.0,17.0,27.0,2.0,50.0,2.0,5.0,0.0,0.0,0.0
6423,30.0,50.0,1.0,27.0,48.0,5.0,8.0,0.0,0.0,0.0
6424,19.0,14.0,7.0,40.0,39.0,10.0,5.0,0.0,0.0,0.0
6425,9.0,31.0,27.0,1.0,21.0,6.0,11.0,0.0,0.0,0.0
6426,9.0,13.0,45.0,40.0,46.0,9.0,6.0,0.0,0.0,0.0
6427,4.0,33.0,21.0,16.0,40.0,11.0,4.0,0.0,0.0,0.0
6428,50.0,39.0,13.0,15.0,32.0,3.0,12.0,0.0,0.0,0.0
6429,40.0,45.0,11.0,33.0,16.0,2.0,1.0,0.0,0.0,0.0
6430,6.0,40.0,50.0,25.0,17.0,12.0,7.0,0.0,0.0,0.0
6431,7.0,38.0,21.0,16.0,12.0,7.0,12.0,0.0,0.0,0.0
6432,37.0,12.0,22.0,23.0,8.0,3.0,2.0,0.0,0.0,0.0
6433,7.0,26.0,33.0,37.0,24.0,4.0,11.0,0.0,0.0,0.0
6434,3.0,1.0,18.0,39.0,12.0,8.0,7.0,0.0,0.0,0.0
6435,35.0,25.0,39.0,29.0,24.0,12.0,11.0,0.0,0.0,0.0
6436,23.0,38.0,28.0,40.0,25.0,12.0,2.0,0.0,0.0,0.0
6437,48.0,26.0,50.0,19.0,11.0,12.0,7.0,0.0,0.0,0.0
6438,3.0,14.0,24.0,39.0,13.0,8.0,1.0,0.0,0.0,0.0
6439,50.0,35.0,8.0,27.0,30.0,8.0,5.0,0.0,0.0,0.0
6440,46.0,45.0,2.0,26.0,6.0,7.0,12.0,0.0,0.0,0.0
6441,22.0,28.0,17.0,27.0,15.0,9.0,5.0,0.0,0.0,0.0
6442,18.0,15.0,16.0,44.0,14.0,11.0,9.0,0.0,0.0,0.0
6443,6.0,5.0,43.0,18.0,3.0,3.0,4.0,0.0,0.0,0.0
6444,30.0,48.0,31.0,27.0,1.0,3.0,11.0,0.0,0.0,0.0
6445,13.0,22.0,14.0,30.0,2.0,1.0,8.0,0.0,0.0,0.0
6446,21.0,17.0,12.0,25.0,18.0,11.0,6.0,0.0,0.0,0.0
6447,13.0,26.0,49.0,22.0,45.0,12.0,4.0,0.0,0.0,0.0
6448,3.0,2.0,17.0,48.0,14.0,9.0,6.0,0.0,0.0,0.0
6449,16.0,45.0,47.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0
6450,46.0,22.0,11.0,34.0,27.0,10.0,1.0,0.0,0.0,0.0
6451,9.0,10.0,6.0,18.0,19.0,9.0,2.0,0.0,0.0,0.0
6452,47.0,26.0,27.0,23.0,20.0,7.0,3.0,0.0,0.0,0.0
6453,15.0,27.0,19.0,17.0,26.0,6.0,2.0,0.0,0.0,0.0
6454,1.0,27.0,8.0,10.0,40.0,12.0,11.0,0.0,0.0,0.0
6455,2.0,39.0,46.0,43.0,42.0,3.0,1.0,0.0,0.0,0.0
6456,48.0,15.0,17.0,13.0,25.0,12.0,10.0,0.0,0.0,0.0
6457,14.0,36.0,49.0,45.0,10.0,6.0,9.0,0.0,0.0,0.0
6458,47.0,22.0,32.0,37.0,7.0,3.0,10.0,0.0,0.0,0.0
6459,14.0,49.0,27.0,28.0,5.0,6.0,10.0,0.0,0.0,0.0
6460,14.0,11.0,7.0,19.0,4.0,10.0,8.0,0.0,0.0,0.0
6461,12.0,6.0,50.0,40.0,22.0,1.0,6.0,0.0,0.0,0.0
6462,42.0,37.0,32.0,9.0,19.0,10.0,3.0,0.0,0.0,0.0
6463,31.0,2.0,17.0,4.0,33.0,5.0,2.0,0.0,0.0,0.0
6464,23.0,22.0,33.0,3.0,44.0,11.0,8.0,0.0,0.0,0.0
6465,16.0,7.0,21.0,32.0,45.0,12.0,1.0,0.0,0.0,0.0
6466,34.0,5.0,37.0,44.0,27.0,9.0,12.0,0.0,0.0,0.0
6467,38.0,50.0,39.0,31.0,16.0,7.0,8.0,0.0,0.0,0.0
6468,12.0,21.0,9.0,8.0,30.0,1.0,5.0,0.0,0.0,0.0
6469,7.0,41.0,32.0,20.0,16.0,7.0,12.0,0.0,0.0,0.0
6470,49.0,23.0,36.0,9.0,29.0,8.0,3.0,0.0,0.0,0.0
6471,30.0,10.0,12.0,2.0,22.0,8.0,4.0,0.0,0.0,0.0
6472,9.0,26.0,12.0,10.0,32.0,9.0,8.0,0.0,0.0,0.0
6473,16.0,47.0,18.0,6.0,46.0,7.0,11.0,0.0,0.0,0.0
6474,37.0,28.0,30.0,39.0,50.0,11.0,12.0,0.0,0.0,0.0
6475,13.0,26.0,30.0,10.0,28.0,12.0,3.0,0.0,0.0,0.0
6476,12.0,45.0,37.0,22.0,35.0,9.0,10.0,0.0,0.0,0.0
6477,5.0,12.0,32.0,18.0,1.0,2.0,6.0,0.0,0.0,0.0
6478,44.0,36.0,32.0,22.0,49.0,8.0,11.0,0.0,0.0,0.0
6479,33.0,14.0,5.0,18.0,35.0,11.0,4.0,0.0,0.0,0.0
6480,49.0,43.0,36.0,19.0,29.0,2.0,6.0,0.0,0.0,0.0
6481,29.0,23.0,42.0,37.0,6.0,1.0,8.0,0.0,0.0,0.0
6482,9.0,27.0,44.0,3.0,30.0,7.0,11.0,0.0,0.0,0.0
6483,20.0,7.0,28.0,31.0,30.0,2.0,3.0,0.0,0.0,0.0
6484,31.0,40.0,11.0,44.0,36.0,9.0,6.0,0.0,0.0,0.0
6485,41.0,17.0,47.0,32.0,26.0,5.0,6.0,0.0,0.0,0.0
6486,42.0,17.0,9.0,27.0,1.0,10.0,9.0,0.0,0.0,0.0
6487,50.0,15.0,27.0,12.0,36.0,4.0,6.0,0.0,0.0,0.0
6488,11.0,24.0,40.0,44.0,9.0,11.0,4.0,0.0,0.0,0.0
6489,39.0,31.0,48.0,50.0,42.0,8.0,4.0,0.0,0.0,0.0
6490,19.0,35.0,42.0,41.0,3.0,5.0,10.0,0.0,0.0,0.0
6491,23.0,39.0,28.0,5.0,24.0,2.0,7.0,0.0,0.0,0.0
6492,31.0,9.0,29.0,14.0,19.0,2.0,12.0,0.0,0.0,0.0
6493,31.0,7.0,37.0,13.0,35.0,12.0,8.0,0.0,0.0,0.0
6494,40.0,45.0,37.0,48.0,20.0,11.0,9.0,0.0,0.0,0.0
6495,13.0,29.0,10.0,9.0,35.0,6.0,12.0,0.0,0.0,0.0
6496,6.0,20.0,42.0,27.0,46.0,11.0,10.0,0.0,0.0,0.0
6497,9.0,3.0,26.0,6.0,4.0,8.0,6.0,0.0,0.0,0.0
6498,40.0,43.0,14.0,42.0,28.0,6.0,3.0,0.0,0.0,0.0
6499,35.0,25.0,30.0,24.0,14.0,5.0,6.0,0.0,0.0,0.0
6500,40.0,6.0,7.0,47.0,20.0,3.0,7.0,0.0,0.0,0.0
6501,2.0,43.0,4.0,14.0,49.0,7.0,1.0,0.0,0.0,0.0
6502,44.0,37.0,36.0,5.0,8.0,6.0,7.0,0.0,0.0,0.0
6503,10.0,29.0,50.0,31.0,19.0,12.0,6.0,0.0,0.0,0.0
6504,43.0,33.0,7.0,34.0,4.0,3.0,9.0,0.0,0.0,0.0
6505,14.0,40.0,1.0,9.0,47.0,10.0,8.0,0.0,0.0,0.0
6506,29.0,5.0,18.0,49.0,39.0,11.0,8.0,0.0,0.0,0.0
6507,22.0,17.0,26.0,21.0,15.0,1.0,8.0,0.0,0.0,0.0
6508,39.0,20.0,16.0,27.0,43.0,7.0,12.0,0.0,0.0,0.0
6509,46.0,6.0,15.0,36.0,27.0,3.0,9.0,0.0,0.0,0.0
6510,31.0,48.0,37.0,27.0,42.0,12.0,3.0,0.0,0.0,0.0
6511,2.0,21.0,9.0,8.0,29.0,7.0,12.0,0.0,0.0,0.0
6512,20.0,6.0,37.0,24.0,15.0,7.0,2.0,0.0,0.0,0.0
6513,43.0,13.0,9.0,48.0,18.0,9.0,1.0,0.0,0.0,0.0
6514,25.0,44.0,28.0,34.0,12.0,12.0,8.0,0.0,0.0,0.0
6515,38.0,29.0,8.0,7.0,23.0,6.0,3.0,0.0,0.0,0.0
6516,22.0,11.0,4.0,41.0,37.0,8.0,6.0,0.0,0.0,0.0
6517,43.0,42.0,29.0,33.0,50.0,4.0,9.0,0.0,0.0,0.0
6518,29.0,31.0,2.0,49.0,12.0,10.0,2.0,0.0,0.0,0.0
6519,42.0,5.0,2.0,15.0,44.0,12.0,1.0,0.0,0.0,0.0
6520,42.0,26.0,49.0,12.0,1.0,2.0,6.0,0.0,0.0,0.0
6521,11.0,22.0,32.0,43.0,42.0,3.0,10.0,0.0,0.0,0.0
6522,10.0,50.0,19.0,5.0,44.0,9.0,2.0,0.0,0.0,0.0
6523,16.0,43.0,8.0,48.0,11.0,7.0,6.0,0.0,0.0,0.0
6524,28.0,6.0,45.0,20.0,32.0,2.0,9.0,0.0,0.0,0.0
6525,49.0,39.0,8.0,5.0,18.0,11.0,5.0,0.0,0.0,0.0
6526,20.0,17.0,22.0,25.0,33.0,2.0,7.0,0.0,0.0,0.0
6527,4.0,39.0,46.0,10.0,23.0,7.0,6.0,0.0,0.0,0.0
6528,40.0,50.0,11.0,7.0,16.0,9.0,7.0,0.0,0.0,0.0
6529,50.0,39.0,20.0,14.0,10.0,9.0,12.0,0.0,0.0,0.0
6530,32.0,11.0,44.0,39.0,4.0,7.0,2.0,0.0,0.0,0.0
6531,26.0,45.0,39.0,22.0,3.0,5.0,12.0,0.0,0.0,0.0
6532,19.0,50.0,45.0,2.0,36.0,11.0,7.0,0.0,0.0,0.0
6533,33.0,47.0,7.0,36.0,43.0,3.0,4.0,0.0,0.0,0.0
6534,15.0,12.0,18.0,28.0,22.0,6.0,8.0,0.0,0.0,0.0
6535,18.0,4.0,41.0,34.0,17.0,8.0,5.0,0.0,0.0,0.0
6536,12.0,2.0,42.0,43.0,32.0,9.0,1.0,0.0,0.0,0.0
6537,25.0,16.0,30.0,29.0,33.0,8.0,7.0,0.0,0.0,0.0
6538,24.0,4.0,11.0,13.0,32.0,11.0,6.0,0.0,0.0,0.0
6539,15.0,6.0,44.0,5.0,12.0,12.0,2.0,0.0,0.0,0.0
6540,24.0,49.0,9.0,18.0,30.0,9.0,2.0,0.0,0.0,0.0
6541,15.0,45.0,28.0,48.0,37.0,3.0,6.0,0.0,0.0,0.0
6542,43.0,11.0,27.0,6.0,10.0,1.0,8.0,0.0,0.0,0.0
6543,18.0,13.0,15.0,45.0,40.0,8.0,4.0,0.0,0.0,0.0
6544,50.0,17.0,23.0,31.0,6.0,7.0,11.0,0.0,0.0,0.0
6545,32.0,29.0,33.0,22.0,35.0,4.0,2.0,0.0,0.0,0.0
6546,11.0,5.0,23.0,15.0,8.0,7.0,3.0,0.0,0.0,0.0
6547,49.0,37.0,30.0,6.0,8.0,5.0,1.0,0.0,0.0,0.0
6548,37.0,22.0,2.0,29.0,25.0,12.0,2.0,0.0,0.0,0.0
6549,12.0,7.0,2.0,31.0,27.0,1.0,6.0,0.0,0.0,0.0
6550,1.0,19.0,46.0,5.0,9.0,7.0,9.0,0.0,0.0,0.0
6551,13.0,26.0,39.0,8.0,23.0,11.0,4.0,0.0,0.0,0.0
6552,20.0,42.0,26.0,39.0,37.0,12.0,2.0,0.0,0.0,0.0
6553,22.0,44.0,42.0,38.0,3.0,5.0,12.0,0.0,0.0,0.0
6554,31.0,3.0,30.0,20.0,36.0,8.0,7.0,0.0,0.0,0.0
6555,37.0,44.0,10.0,25.0,38.0,1.0,5.0,0.0,0.0,0.0
6556,12.0,40.0,33.0,49.0,3.0,8.0,7.0,0.0,0.0,0.0
6557,7.0,45.0,4.0,20.0,8.0,8.0,9.0,0.0,0.0,0.0
6558,27.0,2.0,4.0,37.0,48.0,5.0,9.0,0.0,0.0,0.0
6559,11.0,1.0,34.0,36.0,31.0,1.0,10.0,0.0,0.0,0.0
6560,13.0,35.0,22.0,3.0,19.0,8.0,6.0,0.0,0.0,0.0
6561,30.0,28.0,37.0,22.0,15.0,5.0,9.0,0.0,0.0,0.0
6562,40.0,10.0,27.0,33.0,34.0,9.0,6.0,0.0,0.0,0.0
6563,33.0,7.0,50.0,46.0,41.0,2.0,11.0,0.0,0.0,0.0
6564,19.0,10.0,40.0,14.0,5.0,3.0,8.0,0.0,0.0,0.0
6565,17.0,27.0,44.0,35.0,20.0,1.0,12.0,0.0,0.0,0.0
6566,17.0,34.0,27.0,22.0,48.0,4.0,6.0,0.0,0.0,0.0
6567,36.0,35.0,25.0,7.0,43.0,7.0,6.0,0.0,0.0,0.0
6568,32.0,31.0,35.0,18.0,33.0,6.0,10.0,0.0,0.0,0.0
6569,13.0,16.0,32.0,35.0,17.0,12.0,6.0,0.0,0.0,0.0
6570,5.0,9.0,30.0,22.0,26.0,5.0,7.0,0.0,0.0,0.0
6571,13.0,41.0,45.0,3.0,36.0,4.0,1.0,0.0,0.0,0.0
6572,9.0,12.0,45.0,29.0,25.0,11.0,5.0,0.0,0.0,0.0
6573,25.0,16.0,30.0,38.0,6.0,9.0,12.0,0.0,0.0,0.0
6574,37.0,7.0,18.0,1.0,23.0,10.0,2.0,0.0,0.0,0.0
6575,35.0,28.0,4.0,22.0,12.0,9.0,3.0,0.0,0.0,0.0
6576,25.0,42.0,37.0,31.0,3.0,7.0,4.0,0.0,0.0,0.0
6577,10.0,3.0,18.0,46.0,5.0,6.0,7.0,0.0,0.0,0.0
6578,48.0,4.0,31.0,1.0,49.0,9.0,8.0,0.0,0.0,0.0
6579,23.0,18.0,15.0,11.0,49.0,11.0,5.0,0.0,0.0,0.0
6580,19.0,14.0,23.0,41.0,33.0,2.0,9.0,0.0,0.0,0.0
6581,8.0,3.0,30.0,36.0,48.0,6.0,11.0,0.0,0.0,0.0
6582,5.0,6.0,43.0,4.0,23.0,11.0,12.0,0.0,0.0,0.0
6583,13.0,28.0,44.0,15.0,50.0,4.0,7.0,0.0,0.0,0.0
6584,41.0,17.0,18.0,21.0,34.0,12.0,3.0,0.0,0.0,0.0
6585,5.0,19.0,28.0,8.0,30.0,7.0,3.0,0.0,0.0,0.0
6586,17.0,4.0,21.0,46.0,29.0,6.0,11.0,0.0,0.0,0.0
6587,31.0,33.0,46.0,25.0,40.0,3.0,4.0,0.0,0.0,0.0
6588,43.0,5.0,3.0,23.0,44.0,7.0,3.0,0.0,0.0,0.0
6589,14.0,43.0,25.0,16.0,50.0,4.0,11.0,0.0,0.0,0.0
6590,47.0,50.0,9.0,10.0,45.0,1.0,3.0,0.0,0.0,0.0
6591,23.0,21.0,26.0,13.0,39.0,3.0,11.0,0.0,0.0,0.0
6592,41.0,1.0,37.0,2.0,5.0,1.0,10.0,0.0,0.0,0.0
6593,44.0,49.0,43.0,17.0,20.0,5.0,12.0,0.0,0.0,0.0
6594,30.0,38.0,36.0,33.0,40.0,9.0,1.0,0.0,0.0,0.0
6595,11.0,38.0,3.0,41.0,26.0,1.0,12.0,0.0,0.0,0.0
6596,28.0,42.0,15.0,36.0,27.0,7.0,10.0,0.0,0.0,0.0
6597,11.0,27.0,10.0,31.0,15.0,4.0,2.0,0.0,0.0,0.0
6598,25.0,32.0,38.0,41.0,3.0,8.0,6.0,0.0,0.0,0.0
6599,43.0,38.0,16.0,44.0,11.0,12.0,11.0,0.0,0.0,0.0
6600,28.0,36.0,23.0,34.0,39.0,7.0,1.0,0.0,0.0,0.0
6601,30.0,19.0,1.0,42.0,46.0,4.0,5.0,0.0,0.0,0.0
6602,8.0,22.0,37.0,23.0,36.0,8.0,12.0,0.0,0.0,0.0
6603,44.0,18.0,10.0,50.0,8.0,9.0,7.0,0.0,0.0,0.0
6604,41.0,21.0,11.0,43.0,19.0,6.0,9.0,0.0,0.0,0.0
6605,33.0,26.0,24.0,13.0,49.0,2.0,11.0,0.0,0.0,0.0
6606,27.0,30.0,18.0,37.0,28.0,12.0,5.0,0.0,0.0,0.0
6607,9.0,29.0,36.0,35.0,20.0,8.0,2.0,0.0,0.0,0.0
6608,32.0,15.0,23.0,46.0,43.0,9.0,1.0,0.0,0.0,0.0
6609,1.0,2.0,41.0,23.0,13.0,9.0,3.0,0.0,0.0,0.0
6610,14.0,12.0,32.0,25.0,16.0,3.0,5.0,0.0,0.0,0.0
6611,1.0,25.0,48.0,10.0,47.0,7.0,10.0,0.0,0.0,0.0
6612,2.0,15.0,29.0,25.0,20.0,9.0,7.0,0.0,0.0,0.0
6613,49.0,45.0,48.0,40.0,37.0,10.0,11.0,0.0,0.0,0.0
6614,24.0,18.0,35.0,2.0,21.0,8.0,11.0,0.0,0.0,0.0
6615,50.0,25.0,37.0,4.0,31.0,7.0,8.0,0.0,0.0,0.0
6616,21.0,33.0,36.0,47.0,27.0,4.0,3.0,0.0,0.0,0.0
6617,17.0,37.0,16.0,41.0,43.0,4.0,1.0,0.0,0.0,0.0
6618,37.0,32.0,28.0,43.0,18.0,9.0,1.0,0.0,0.0,0.0
6619,8.0,3.0,33.0,48.0,7.0,3.0,12.0,0.0,0.0,0.0
6620,22.0,38.0,3.0,39.0,33.0,5.0,7.0,0.0,0.0,0.0
6621,6.0,39.0,32.0,50.0,43.0,8.0,2.0,0.0,0.0,0.0
6622,32.0,43.0,37.0,6.0,39.0,2.0,1.0,0.0,0.0,0.0
6623,44.0,28.0,23.0,18.0,9.0,2.0,9.0,0.0,0.0,0.0
6624,30.0,13.0,28.0,20.0,38.0,2.0,8.0,0.0,0.0,0.0
6625,12.0,24.0,25.0,28.0,14.0,6.0,2.0,0.0,0.0,0.0
6626,24.0,15.0,50.0,29.0,20.0,11.0,12.0,0.0,0.0,0.0
6627,12.0,11.0,42.0,25.0,43.0,11.0,3.0,0.0,0.0,0.0
6628,1.0,33.0,26.0,37.0,35.0,7.0,4.0,0.0,0.0,0.0
6629,8.0,50.0,25.0,30.0,16.0,9.0,6.0,0.0,0.0,0.0
6630,35.0,33.0,5.0,44.0,2.0,1.0,3.0,0.0,0.0,0.0
6631,20.0,48.0,49.0,22.0,3.0,10.0,1.0,0.0,0.0,0.0
6632,12.0,4.0,13.0,28.0,26.0,9.0,11.0,0.0,0.0,0.0
6633,33.0,6.0,10.0,24.0,39.0,7.0,1.0,0.0,0.0,0.0
6634,21.0,12.0,2.0,50.0,38.0,6.0,9.0,0.0,0.0,0.0
6635,10.0,37.0,36.0,40.0,13.0,3.0,5.0,0.0,0.0,0.0
6636,27.0,36.0,3.0,46.0,25.0,10.0,1.0,0.0,0.0,0.0
6637,35.0,30.0,20.0,16.0,49.0,12.0,1.0,0.0,0.0,0.0
6638,44.0,35.0,8.0,25.0,2.0,8.0,2.0,0.0,0.0,0.0
6639,33.0,18.0,22.0,39.0,40.0,3.0,6.0,0.0,0.0,0.0
6640,46.0,41.0,43.0,31.0,17.0,6.0,2.0,0.0,0.0,0.0
6641,6.0,31.0,29.0,50.0,43.0,10.0,6.0,0.0,0.0,0.0
6642,47.0,12.0,26.0,30.0,37.0,3.0,11.0,0.0,0.0,0.0
6643,47.0,18.0,6.0,15.0,37.0,4.0,9.0,0.0,0.0,0.0
6644,30.0,14.0,47.0,38.0,27.0,10.0,8.0,0.0,0.0,0.0
6645,18.0,45.0,24.0,5.0,13.0,9.0,12.0,0.0,0.0,0.0
6646,16.0,8.0,9.0,38.0,29.0,7.0,10.0,0.0,0.0,0.0
6647,45.0,22.0,30.0,28.0,35.0,6.0,1.0,0.0,0.0,0.0
6648,21.0,6.0,36.0,39.0,37.0,10.0,7.0,0.0,0.0,0.0
6649,10.0,31.0,27.0,38.0,11.0,11.0,2.0,0.0,0.0,0.0
6650,13.0,12.0,31.0,11.0,20.0,3.0,8.0,0.0,0.0,0.0
6651,15.0,50.0,33.0,18.0,3.0,11.0,1.0,0.0,0.0,0.0
6652,30.0,34.0,47.0,13.0,42.0,10.0,2.0,0.0,0.0,0.0
6653,11.0,40.0,36.0,16.0,31.0,3.0,8.0,0.0,0.0,0.0
